sujet1_acquisition2,13.720369536039513
sujet1_acquisition3,10.447051969530065
sujet1_acquisition4,10.036125275275332
sujet1_acquisition5,9.4470139640254622
sujet1_acquisition6,12.58259000703986
sujet1_acquisition7,10.350575809810875
sujet1_acquisition8,12.956095256584922
sujet1_acquisition9,10.391816112188128
sujet1_acquisition10,10.990558112785115
sujet1_acquisition11,6.6615267627534021
sujet1_acquisition12,12.619431886269934
sujet1_acquisition13,11.136224923957043
sujet1_acquisition14,12.624094697638002
sujet1_acquisition15,9.6965204811091077
sujet2_acquisition1,16.557108583910733
sujet2_acquisition2,18.981074019484268
sujet2_acquisition3,15.325900570278563
sujet2_acquisition4,16.678807027402069
sujet2_acquisition5,22.335843164249212
sujet2_acquisition6,16.578337373977611
sujet2_acquisition7,19.284674921724079
sujet2_acquisition8,18.389966068169482
sujet2_acquisition9,19.271161737071939
sujet2_acquisition10,20.686144562024907
sujet2_acquisition11,16.019152975613665
sujet2_acquisition12,14.23551460931189
sujet2_acquisition14,16.063719229110355
sujet2_acquisition15,20.230968940662759
sujet3_acquisition1,9.0717683570738181
sujet3_acquisition2,9.8665232093526516
sujet3_acquisition3,7.5398663889408857
sujet3_acquisition5,11.356940532602763
sujet3_acquisition7,14.735347097620846
sujet3_acquisition8,8.6656569683573377
sujet3_acquisition9,8.7865875353763307
sujet3_acquisition12,5.1729789980653784
sujet3_acquisition13,8.7151501349749108
sujet4_acquisition2,10.143194701101645
sujet4_acquisition3,7.7165098917287143
sujet4_acquisition4,10.45329463264606
sujet4_acquisition5,11.367250617998454
sujet4_acquisition6,12.698046751885725
sujet4_acquisition7,9.4427768058992108
sujet4_acquisition8,9.7247989447328891
sujet4_acquisition9,17.314953025930091
sujet4_acquisition10,9.8753645655675015
sujet4_acquisition11,7.2127424313368653
sujet4_acquisition12,11.066325461992786
sujet4_acquisition14,7.8107846264588572
sujet4_acquisition15,6.637316222444853
sujet4_acquisition16,6.7189792164132838
sujet4_acquisition17,9.3709727943802008
sujet6_acquisition2,12.312521727578785
sujet6_acquisition3,11.383376773710356
sujet6_acquisition4,7.3228041834896551
sujet6_acquisition5,9.5909034005474254
sujet6_acquisition6,11.751393048409293
sujet6_acquisition7,14.687781588622796
sujet6_acquisition8,15.017818890810011
sujet6_acquisition9,11.851271146189724
sujet6_acquisition10,10.499994268025503
sujet6_acquisition11,12.799628139721717
sujet6_acquisition12,8.9069535672690829
sujet6_acquisition13,14.076810790567579
sujet6_acquisition14,12.160754013927647
sujet6_acquisition15,14.611791401811773
sujet6_acquisition16,9.7362508224281914
sujet6_acquisition17,7.436578697111301
sujet7_acquisition2,12.645725403008884
sujet7_acquisition3,14.847936179886693
sujet7_acquisition4,5.9637487656709895
sujet7_acquisition5,4.8542587336342846
sujet7_acquisition6,7.5155324582253522
sujet7_acquisition7,7.2435116686548398
sujet7_acquisition8,6.6830942326789771
sujet7_acquisition9,8.6623235031440338
sujet7_acquisition10,13.427908207051415
sujet7_acquisition11,5.4384088867053872
sujet7_acquisition12,8.5056669949483474
sujet7_acquisition14,10.859600316353955
sujet7_acquisition15,11.224053989318545
sujet8_acquisition2,13.121417214024614
sujet8_acquisition3,18.820743436748227
sujet8_acquisition4,16.788535144977597
sujet8_acquisition5,14.196236742741139
sujet8_acquisition6,13.643193696224511
sujet8_acquisition7,13.383893357313772
sujet8_acquisition8,15.382181214820159
sujet8_acquisition9,18.049389499809092
sujet8_acquisition10,14.180264548580848
sujet8_acquisition11,18.039847273881342
sujet8_acquisition12,17.009712315082727
sujet8_acquisition13,15.672287775390162
sujet8_acquisition14,16.412228380943048
sujet8_acquisition15,16.062200498284628
sujet9_acquisition2,15.596381701178514
sujet9_acquisition3,16.947841740865986
sujet9_acquisition4,19.866125090882083
sujet9_acquisition5,15.891176993827658
sujet9_acquisition6,17.71308606508881
sujet9_acquisition7,15.875951665458041
sujet9_acquisition8,17.230509262380085
sujet9_acquisition9,18.673693417321111
sujet9_acquisition10,19.325558875106868
sujet10_acquisition2,24.275338615064516
sujet10_acquisition3,22.467919480180132
sujet10_acquisition4,24.62021638432935
sujet10_acquisition5,22.327391170286166
sujet10_acquisition6,28.386743495893992
sujet10_acquisition7,23.854676024999222
sujet10_acquisition8,24.828910506236241
sujet10_acquisition9,22.902224151289904
sujet10_acquisition10,26.821683421749587
sujet10_acquisition11,25.301807858584912
sujet10_acquisition12,20.974438952331514
sujet10_acquisition13,29.529356521779434
sujet10_acquisition14,21.244665130632058
sujet10_acquisition15,19.500358643695034
sujet11_acquisition2,25.831732486657565
sujet11_acquisition3,34.354362590735391
sujet11_acquisition4,36.408052994745852
sujet11_acquisition5,33.416805807182641
sujet11_acquisition6,31.354554842641971
sujet11_acquisition7,30.201050651706005
sujet11_acquisition8,31.293334361706275
sujet11_acquisition9,32.328149460122113
sujet11_acquisition10,37.512265812941543
sujet11_acquisition11,25.497589265469696
sujet11_acquisition12,30.029379443881499
sujet11_acquisition13,31.375929304017053
sujet11_acquisition14,31.208493629405602
sujet11_acquisition15,34.34005911293881
sujet13_acquisition1,9.7544952395919964
sujet13_acquisition2,6.4824226567547365
sujet13_acquisition3,9.104646994743149
sujet13_acquisition4,10.225635257378249
sujet13_acquisition5,16.666498664474293
sujet14_acquisition1,23.821547905213841
sujet14_acquisition2,16.08837517754742
sujet14_acquisition3,12.406150625239109
sujet14_acquisition4,16.336822314205932
sujet14_acquisition5,18.135293798738111
sujet16_acquisition1,16.163291341546749
sujet16_acquisition2,16.482221817333258
sujet16_acquisition3,17.695904025638637
sujet16_acquisition4,19.199714494662
sujet17_acquisition1,8.9419361230751022
sujet17_acquisition2,8.9718312604870594
sujet17_acquisition3,13.072489499233809
sujet17_acquisition4,13.056132993591421
sujet17_acquisition5,7.3724355122538574
sujet18_acquisition1,7.8924783082286973
sujet18_acquisition2,10.75506833820601
sujet18_acquisition3,9.4868941249159597
sujet18_acquisition4,9.0390878981393534
sujet18_acquisition5,8.4742679482534289
sujet18_acquisition6,7.9139389740610975
sujet19_acquisition1,29.229877480782108
sujet19_acquisition2,21.545124893620372
sujet19_acquisition3,14.324108581810881
sujet19_acquisition4,16.399733215162566
sujet19_acquisition5,16.929296734395155
sujet20_acquisition2,11.919779279521949
sujet20_acquisition3,14.133046508479653
sujet20_acquisition4,8.5820101533651165
sujet20_acquisition5,6.9957967938808903
sujet20_acquisition6,8.9594217229037749
sujet21_acquisition1,46.355729261525433
sujet21_acquisition2,39.452205880844232
sujet21_acquisition3,31.405809200886722
sujet21_acquisition4,36.073295312595583
sujet21_acquisition5,29.254402010111448
sujet22_acquisition1,10.668426374567005
sujet22_acquisition2,11.269127533234117
sujet22_acquisition3,11.144048219861437
sujet22_acquisition4,12.706485903884381
sujet22_acquisition5,11.155769606248553
sujet23_acquisition1,22.309901963080502
sujet23_acquisition2,22.836390393107479
sujet23_acquisition3,23.807133121699113
sujet23_acquisition4,21.958651560225217
sujet23_acquisition5,28.232193648123495
sujet25_acquisition1,24.688611801525724
sujet25_acquisition2,23.925600953166967
sujet25_acquisition3,24.504143182196138
sujet25_acquisition4,27.750881898834717
sujet25_acquisition5,22.310440157339933
sujet27_acquisition2,10.630616123363705
sujet27_acquisition3,4.7869175678782705
sujet27_acquisition4,4.2337147172447365
sujet27_acquisition5,5.4857132090556018
sujet28_acquisition1,13.364402662853118
sujet28_acquisition2,13.398251363955945
sujet28_acquisition3,15.547825980412687
sujet28_acquisition4,13.787330150939377
sujet28_acquisition5,11.536778156635599
sujet29_acquisition1,12.89269911606867
sujet29_acquisition2,15.833440560410045
sujet29_acquisition3,15.221818962604734
sujet29_acquisition4,12.862042437908636
sujet29_acquisition5,9.0133783553759397
sujet30_acquisition1,33.144310536566287
sujet30_acquisition2,25.571974108730227
sujet30_acquisition3,33.871987419806302
sujet30_acquisition4,31.930315477233574
sujet30_acquisition5,32.679298724707927
